0,347,88,22,43
1,115,304,9,72
2,68,355,4,73
3,9,425,0,66
4,7,417,0,76
5,0,426,0,74
6,0,433,0,67
7,0,420,0,80
8,0,426,0,74
9,0,426,0,74
10,0,421,0,79
11,0,438,0,62
12,0,428,0,72
13,0,431,0,69
14,0,408,0,92
15,0,433,0,67
16,0,423,0,77
17,0,431,0,69
18,0,426,0,74
19,0,431,0,69
20,7,426,2,65
21,0,420,0,80
22,0,433,0,67
23,0,433,0,67
24,11,423,0,66
25,0,426,0,74
26,0,435,0,65
27,0,421,0,79
28,6,420,0,74
29,0,434,0,66
30,0,429,0,71
31,1,423,0,76
32,0,435,0,65
33,0,430,0,70
34,0,431,0,69
35,0,434,0,66
36,0,429,0,71
37,0,429,0,71
38,0,439,0,61
39,0,443,0,57
40,0,434,0,66
41,0,434,0,66
42,0,447,0,53
43,0,431,0,69
44,0,423,0,77
45,0,446,0,54
46,0,421,0,79
47,0,413,0,87
48,0,431,0,69
49,0,442,0,58
50,0,435,0,65
51,0,429,0,71
52,0,432,0,68
53,0,418,0,82
54,0,424,0,76
55,0,436,0,64
56,0,437,0,63
57,0,421,0,79
58,0,434,0,66
59,0,442,0,58
60,0,429,0,71
61,0,438,0,62
62,2,423,0,75
63,0,425,0,75
64,0,428,0,72
65,0,423,0,77
66,0,412,0,88
67,0,421,0,79
68,0,438,0,62
69,0,420,0,80
70,0,427,0,73
71,0,439,0,61
72,0,435,0,65
73,0,428,0,72
74,0,432,0,68
75,0,417,0,83
76,0,440,0,60
77,0,415,0,85
78,0,421,0,79
79,0,437,0,63
80,0,421,0,79
81,0,437,0,63
82,0,431,0,69
83,0,419,0,81
84,0,443,0,57
85,0,438,0,62
86,0,439,0,61
87,0,426,0,74
88,0,405,0,95
89,1,436,0,63
90,0,430,0,70
91,0,441,0,59
92,1,432,0,67
93,0,433,0,67
94,0,432,0,68
95,1,429,0,70
96,0,429,0,71
97,1,442,1,56
98,0,422,0,78
99,0,435,0,65
100,0,432,0,68
101,0,420,0,80
102,0,427,0,73
103,0,434,0,66
104,0,418,0,82
105,0,412,0,88
106,0,445,0,55
107,0,429,0,71
108,0,433,0,67
109,0,429,0,71
110,0,426,0,74
111,0,434,0,66
112,0,415,0,85
113,0,430,0,70
114,0,426,0,74
115,0,437,0,63
116,0,423,0,77
117,0,430,0,70
118,0,427,0,73
119,0,434,0,66
120,3,426,0,71
121,0,440,0,60
122,0,440,0,60
123,0,428,0,72
124,0,427,0,73
125,2,422,0,76
126,0,428,0,72
127,0,433,0,67
128,0,425,0,75
129,0,420,0,80
130,3,402,1,94
131,0,449,0,51
132,0,431,0,69
133,0,441,0,59
134,0,422,0,78
135,0,410,0,90
136,0,444,0,56
137,0,434,0,66
138,0,438,0,62
139,0,418,0,82
140,0,435,0,65
141,0,427,0,73
142,0,425,0,75
143,0,437,0,63
144,0,434,0,66
145,0,427,0,73
146,0,425,0,75
147,0,426,0,74
148,0,426,0,74
149,0,434,0,66
150,0,428,0,72
151,0,443,0,57
152,0,417,0,83
153,0,436,0,64
154,0,410,0,90
155,1,430,0,69
156,0,427,0,73
157,0,437,0,63
158,0,433,0,67
159,0,432,0,68
160,0,440,0,60
161,0,422,0,78
162,0,427,0,73
163,6,431,1,62
164,0,430,0,70
165,0,432,0,68
166,0,433,0,67
167,0,434,0,66
168,0,445,0,55
169,0,438,0,62
170,0,416,0,84
171,0,443,0,57
172,0,429,0,71
173,0,422,0,78
174,0,425,0,75
175,0,428,0,72
176,0,426,0,74
177,0,441,0,59
178,0,436,0,64
179,0,418,0,82
180,0,419,0,81
181,0,413,0,87
182,0,420,0,80
183,0,422,0,78
184,0,430,0,70
185,0,424,0,76
186,0,422,0,78
187,0,430,0,70
188,0,419,0,81
189,0,436,0,64
190,0,441,0,59
191,0,427,0,73
192,0,433,0,67
193,0,430,0,70
194,11,423,1,65
195,0,442,0,58
196,0,415,0,85
197,0,427,0,73
198,5,440,0,55
