0,135,263,77,25
1,262,42,196,0
2,194,86,145,75
3,271,38,128,63
4,181,61,131,127
5,245,122,77,56
6,227,97,106,70
7,286,36,164,14
8,248,47,110,95
9,255,32,147,66
10,271,16,161,52
11,285,7,182,26
12,231,19,208,42
13,213,12,255,20
14,224,14,208,54
15,225,11,233,31
16,213,55,165,67
17,220,17,203,60
18,174,54,151,121
19,229,62,157,52
20,272,38,159,31
21,227,14,218,41
22,203,55,147,95
23,180,65,169,86
24,164,100,79,157
25,114,120,80,186
26,152,129,54,165
27,206,87,80,127
28,191,108,95,106
29,240,40,140,80
30,218,80,96,106
31,257,85,65,93
32,249,69,75,107
33,203,65,51,181
34,167,159,33,141
35,184,135,15,166
36,148,92,54,206
37,136,116,12,236
38,122,139,34,205
39,134,161,44,161
40,148,238,15,99
41,211,129,42,118
42,205,113,50,132
43,220,35,95,150
44,271,59,70,100
45,237,37,120,106
46,290,54,71,85
47,224,55,161,60
48,243,32,138,87
49,235,48,114,103
50,282,29,114,75
51,223,56,117,104
52,195,85,96,124
53,230,80,89,101
54,226,93,120,61
55,272,28,128,72
56,302,10,139,49
57,194,98,101,107
58,261,51,108,80
59,218,91,86,105
60,247,66,135,52
61,210,58,106,126
62,242,38,131,89
63,217,48,120,115
64,189,97,95,119
65,278,51,98,73
66,229,23,183,65
67,222,105,103,70
68,230,121,82,67
69,218,125,92,65
70,222,108,97,73
71,214,105,98,83
72,141,193,50,116
73,157,170,60,113
74,183,91,38,188
75,180,78,56,186
76,129,114,61,196
77,158,45,137,160
78,169,92,85,154
79,172,36,188,104
80,194,30,87,189
81,234,36,134,96
82,243,32,115,110
83,202,58,140,100
84,229,62,95,114
85,291,51,124,34
86,251,30,116,103
87,275,20,87,118
